order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,cust_id,year,month,ref_num,age,state,zip,region,discount_percent
100552191,8/22/2021,887859,1,1719.9,0,0,0,Mobiles & Tablets,800,2021,8,677450,35,OH,45427,Midwest,4.360718646
100552194,8/22/2021,887862,1,1719.9,0,0,0,Mobiles & Tablets,800,2021,8,677450,35,OH,45427,Midwest,4.360718646
100552195,8/22/2021,887863,1,1582,0,0,0,Mobiles & Tablets,800,2021,8,677450,35,OH,45427,Midwest,4.740834387
100552196,8/22/2021,887864,1,1582,0,0,0,Mobiles & Tablets,800,2021,8,677450,35,OH,45427,Midwest,4.740834387
100552199,8/22/2021,887867,1,1582,0,0,0,Mobiles & Tablets,800,2021,8,677450,35,OH,45427,Midwest,4.740834387
100552201,8/22/2021,887869,1,1582,0,0,0,Mobiles & Tablets,800,2021,8,677450,35,OH,45427,Midwest,4.740834387
100554197,9/1/2021,891209,2,59.9,59.9,0,59.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554197,9/1/2021,891211,2,175.2,175.2,0,175.2,Mobiles & Tablets,800,2021,9,677450,35,OH,45427,Midwest,0
100554199,9/1/2021,891213,2,59.9,59.9,0,59.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554199,9/1/2021,891215,2,175.2,175.2,0,175.2,Mobiles & Tablets,800,2021,9,677450,35,OH,45427,Midwest,0
100554452,9/2/2021,891650,4,4.1,12.3,0,12.3,Women's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554453,9/2/2021,891652,2,34.9,34.9,0,34.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554453,9/2/2021,891654,3,4.1,8.2,0,8.2,Women's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554621,9/3/2021,891962,2,64.9,64.9,0,64.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554623,9/3/2021,891966,3,12,24,0,24,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554625,9/3/2021,891969,2,145,145,0,145,Women's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554625,9/3/2021,891970,2,9.9,9.9,0,9.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554628,9/3/2021,891973,2,79.9,79.9,0,79.9,Women's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554628,9/3/2021,891975,2,9.9,9.9,0,9.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554628,9/3/2021,891976,2,145,145,0,145,Women's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554806,9/4/2021,892281,2,12,12,0,12,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100554985,9/5/2021,892580,2,29,29,0,29,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100555059,9/5/2021,892755,1,1579.9,0,0,0,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,4.747135895
100555060,9/5/2021,892756,1,1579.9,0,0,0,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,4.747135895
100555062,9/5/2021,892759,1,1579.9,0,0,0,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,4.747135895
100555067,9/5/2021,892764,2,28.9,28.9,0,28.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100555849,9/9/2021,894174,2,28.9,28.9,0,28.9,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100556012,9/10/2021,894461,2,29,29,0,29,Men's Fashion,800,2021,9,677450,35,OH,45427,Midwest,0
100557708,9/15/2021,897498,1,1539.9,0,0,0,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,9.416195857
100557713,9/15/2021,897507,1,1539.9,0,0,0,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,9.416195857
100557720,9/15/2021,897516,1,1539.9,0,0,0,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,9.416195857
100557765,9/15/2021,897601,1,1619.9,0,0,0,Mobiles & Tablets,800,2021,9,677450,35,OH,45427,Midwest,8.951169825
100558955,9/16/2021,899589,2,1539.9,1539.9,225,1314.9,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,14.6113384
100558960,9/16/2021,899594,2,1539.9,1539.9,225,1314.9,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,14.6113384
100558994,9/16/2021,899640,2,1539.9,1539.9,225,1314.9,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,14.6113384
100559001,9/16/2021,899647,2,1539.9,1539.9,225,1314.9,Entertainment,800,2021,9,677450,35,OH,45427,Midwest,14.6113384
100354823,10/1/2020,575049,2,19.9,19.9,0,19.9,Men's Fashion,60182,2020,10,265682,54,AL,36064,South,0
100354829,10/1/2020,575056,2,25,25,0,25,Home & Living,15442,2020,10,753991,58,MN,56549,Midwest,0
100354829,10/1/2020,575057,2,99.9,99.9,0,99.9,Men's Fashion,15442,2020,10,753991,58,MN,56549,Midwest,0
100356905,10/12/2020,578858,2,72,72,0,72,Mobiles & Tablets,15442,2020,10,753991,58,MN,56549,Midwest,0
100391987,12/21/2020,637069,1,5421.1,0,0,0,Appliances,15442,2020,12,753991,58,MN,56549,Midwest,9.22322038
100403228,12/24/2020,657257,1,5421.1,0,0,0,Appliances,15442,2020,12,753991,58,MN,56549,Midwest,9.22322038
100354830,10/1/2020,575059,5,454.3,1817.2,800,1017.2,Women's Fashion,56899,2020,10,230100,38,NJ,8245,Northeast,44.02377284
100354824,10/1/2020,575050,2,605.7,605.7,0,605.7,Women's Fashion,60111,2020,10,469322,65,DC,20535,South,0
100354824,10/1/2020,575051,2,239.6,239.6,0,239.6,Women's Fashion,60111,2020,10,469322,65,DC,20535,South,0
100376008,12/10/2020,608437,2,479.9,479.9,0,479.9,Women's Fashion,60111,2020,12,469322,65,DC,20535,South,0
100376050,12/10/2020,608488,2,479.9,479.9,0,479.9,Women's Fashion,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649967,2,93.8,93.8,0,93.8,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649968,2,21,21,0,21,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649969,2,21,21,0,21,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649970,2,131.3,131.3,0,131.3,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649971,2,93.8,93.8,0,93.8,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649972,2,235.2,235.2,0,235.2,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649973,2,21,21,0,21,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649974,2,21,21,0,21,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649975,2,56,56,0,56,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100399205,12/23/2020,649976,2,21,21,0,21,Home & Living,60111,2020,12,469322,65,DC,20535,South,0
100469739,4/4/2021,769755,2,24.9,24.9,0,24.9,Men's Fashion,60111,2021,4,469322,65,DC,20535,South,0
100469739,4/4/2021,769756,2,39.9,39.9,0,39.9,Men's Fashion,60111,2021,4,469322,65,DC,20535,South,0
100469739,4/4/2021,769757,2,19.8,19.8,0,19.8,Men's Fashion,60111,2021,4,469322,65,DC,20535,South,0
100471858,4/6/2021,772768,2,35,35,0,35,Women's Fashion,60111,2021,4,469322,65,DC,20535,South,0
100471858,4/6/2021,772769,2,69.9,69.9,0,69.9,Women's Fashion,60111,2021,4,469322,65,DC,20535,South,0
100471858,4/6/2021,772770,2,39.9,39.9,0,39.9,Women's Fashion,60111,2021,4,469322,65,DC,20535,South,0
100471858,4/6/2021,772771,2,19.9,19.9,0,19.9,Men's Fashion,60111,2021,4,469322,65,DC,20535,South,0
100519762,6/6/2021,836454,2,240,240,0,240,Women's Fashion,60111,2021,6,469322,65,DC,20535,South,0
100519762,6/6/2021,836455,2,295,295,0,295,Women's Fashion,60111,2021,6,469322,65,DC,20535,South,0
100557832,9/15/2021,897748,2,77.1,77.1,0,77.1,Home & Living,60111,2021,9,469322,65,DC,20535,South,0
100557832,9/15/2021,897749,2,28.1,28.1,0,28.1,Home & Living,60111,2021,9,469322,65,DC,20535,South,0
100557851,9/15/2021,897774,2,125.1,125.1,0,125.1,Home & Living,60111,2021,9,469322,65,DC,20535,South,0
100557851,9/15/2021,897775,2,28.1,28.1,0,28.1,Home & Living,60111,2021,9,469322,65,DC,20535,South,0
100557851,9/15/2021,897776,2,77.1,77.1,0,77.1,Home & Living,60111,2021,9,469322,65,DC,20535,South,0
100557851,9/15/2021,897777,2,175.1,175.1,0,175.1,Home & Living,60111,2021,9,469322,65,DC,20535,South,0
100354831,10/1/2020,575060,2,41.9,41.9,0,41.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100354831,10/1/2020,575062,2,74.9,74.9,0,74.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100354836,10/1/2020,575073,2,40,40,0,40,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100354836,10/1/2020,575075,2,99.9,99.9,0,99.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100355052,10/2/2020,575526,2,143,143,0,143,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100355052,10/2/2020,575527,2,18.5,18.5,0,18.5,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100355336,10/3/2020,576019,2,65.9,65.9,0,65.9,Beauty & Grooming,31025,2020,10,466146,62,HI,96824,West,0
100355336,10/3/2020,576020,2,20,20,0,20,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100355336,10/3/2020,576021,2,18.5,18.5,0,18.5,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100355400,10/3/2020,576141,2,111,111,0,111,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100355400,10/3/2020,576142,4,18.5,55.5,0,55.5,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100355946,10/7/2020,577084,2,1499.9,1499.9,0,1499.9,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100356103,10/8/2020,577438,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100356103,10/8/2020,577439,2,13,13,0,13,Health & Sports,31025,2020,10,466146,62,HI,96824,West,0
100356103,10/8/2020,577440,2,26.5,26.5,0,26.5,Beauty & Grooming,31025,2020,10,466146,62,HI,96824,West,0
100356103,10/8/2020,577441,2,24,24,0,24,Beauty & Grooming,31025,2020,10,466146,62,HI,96824,West,0
100356106,10/8/2020,577444,2,490,490,0,490,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100356255,10/9/2020,577699,2,44,44,0,44,Superstore,31025,2020,10,466146,62,HI,96824,West,0
100356255,10/9/2020,577700,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100356255,10/9/2020,577701,3,18.8,37.6,0,37.6,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100356501,10/10/2020,578110,2,13,13,0,13,Health & Sports,31025,2020,10,466146,62,HI,96824,West,0
100356501,10/10/2020,578111,2,19.9,19.9,0,19.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100356501,10/10/2020,578113,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100356501,10/10/2020,578114,2,15,15,0,15,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100356501,10/10/2020,578115,2,20,20,0,20,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100356656,10/10/2020,578394,2,199.5,199.5,0,199.5,Health & Sports,31025,2020,10,466146,62,HI,96824,West,0
100356894,10/12/2020,578839,2,70,70,0,70,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100356894,10/12/2020,578840,2,99.9,99.9,0,99.9,Beauty & Grooming,31025,2020,10,466146,62,HI,96824,West,0
100356904,10/12/2020,578855,2,59.9,59.9,0,59.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100356904,10/12/2020,578856,2,39.9,39.9,0,39.9,Health & Sports,31025,2020,10,466146,62,HI,96824,West,0
100356904,10/12/2020,578857,2,15,15,0,15,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100356948,10/12/2020,578938,2,124,124,0,124,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100356948,10/12/2020,578939,2,68,68,0,68,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100356949,10/12/2020,578940,2,44.9,44.9,0,44.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100356949,10/12/2020,578941,2,72,72,0,72,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100357375,10/15/2020,579676,2,69.9,69.9,0,69.9,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100357375,10/15/2020,579677,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100357528,10/16/2020,579933,2,18.5,18.5,0,18.5,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100357528,10/16/2020,579934,2,59.9,59.9,0,59.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100357528,10/16/2020,579936,2,95,95,0,95,Women's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100357537,10/16/2020,579962,2,95,95,0,95,Women's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100357537,10/16/2020,579963,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100357538,10/16/2020,579964,2,130,130,0,130,Women's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100357538,10/16/2020,579965,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100357981,10/17/2020,580627,2,1391.8,1391.8,0,1391.8,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100357992,10/17/2020,580643,2,72,72,0,72,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100357992,10/17/2020,580644,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100358003,10/18/2020,580655,2,53.1,53.1,0,53.1,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358003,10/18/2020,580656,3,18.5,37,0,37,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100358003,10/18/2020,580657,2,17.9,17.9,0,17.9,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100358065,10/18/2020,580733,2,88.6,88.6,0,88.6,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100358065,10/18/2020,580734,2,18.5,18.5,0,18.5,Home & Living,31025,2020,10,466146,62,HI,96824,West,0
100358080,10/18/2020,580761,2,42.5,42.5,6.186,36.314,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,14.55529412
100358080,10/18/2020,580762,2,94.9,94.9,13.814,81.086,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,14.55637513
100358097,10/18/2020,580807,2,15,15,0,15,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358097,10/18/2020,580808,2,60,60,0,60,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358097,10/18/2020,580810,2,69.9,69.9,0,69.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358874,10/22/2020,582131,2,65,65,0,65,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358874,10/22/2020,582133,2,95,95,0,95,Women's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358885,10/22/2020,582145,3,65,130,0,130,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358885,10/22/2020,582147,2,95,95,0,95,Women's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358889,10/22/2020,582152,2,65,65,0,65,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358889,10/22/2020,582154,2,175,175,0,175,Women's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358893,10/22/2020,582162,2,99.9,99.9,0,99.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358893,10/22/2020,582164,2,99.9,99.9,0,99.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100358893,10/22/2020,582166,2,99.9,99.9,0,99.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100359919,10/26/2020,583913,2,63,63,0,63,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100359919,10/26/2020,583915,2,89.9,89.9,0,89.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360160,10/28/2020,584334,2,25,25,0,25,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100360160,10/28/2020,584335,2,109.9,109.9,0,109.9,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100360227,10/29/2020,584425,2,39.9,39.9,0,39.9,Health & Sports,31025,2020,10,466146,62,HI,96824,West,0
100360227,10/29/2020,584426,2,74.5,74.5,0,74.5,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360258,10/29/2020,584474,2,92,92,0,92,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360258,10/29/2020,584476,2,14,14,0,14,Beauty & Grooming,31025,2020,10,466146,62,HI,96824,West,0
100360261,10/29/2020,584479,2,19.9,19.9,0,19.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360261,10/29/2020,584480,2,89.9,89.9,0,89.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360262,10/29/2020,584482,2,92,92,0,92,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360262,10/29/2020,584484,2,9.8,9.8,0,9.8,Superstore,31025,2020,10,466146,62,HI,96824,West,0
100360263,10/29/2020,584485,3,69,138,0,138,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360291,10/29/2020,584532,2,149.9,149.9,0,149.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360291,10/29/2020,584534,2,69,69,0,69,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360441,10/30/2020,584802,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360441,10/30/2020,584804,2,21.89,21.89,0,21.89,Beauty & Grooming,31025,2020,10,466146,62,HI,96824,West,0
100360449,10/30/2020,584817,2,79.9,79.9,0,79.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360449,10/30/2020,584818,2,69,69,0,69,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360586,10/31/2020,585054,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360586,10/31/2020,585056,2,39.9,39.9,0,39.9,Health & Sports,31025,2020,10,466146,62,HI,96824,West,0
100360729,10/31/2020,585277,3,54,108,0,108,Mobiles & Tablets,31025,2020,10,466146,62,HI,96824,West,0
100360736,10/31/2020,585289,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100360736,10/31/2020,585291,2,137.9,137.9,0,137.9,Men's Fashion,31025,2020,10,466146,62,HI,96824,West,0
100361506,11/4/2020,586532,2,109.9,109.9,0,109.9,Mobiles & Tablets,31025,2020,11,466146,62,HI,96824,West,0
100361703,11/5/2020,586842,2,149.9,149.9,0,149.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100361703,11/5/2020,586843,2,20,20,0,20,Kids & Baby,31025,2020,11,466146,62,HI,96824,West,0
100361711,11/5/2020,586854,2,99.9,99.9,0,99.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100361711,11/5/2020,586855,2,1.1,1.1,0,1.1,Superstore,31025,2020,11,466146,62,HI,96824,West,0
100361727,11/5/2020,586892,2,23,23,0,23,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100361727,11/5/2020,586894,2,23,23,0,23,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100361727,11/5/2020,586896,2,29.9,29.9,0,29.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100361727,11/5/2020,586897,2,29.9,29.9,0,29.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362034,11/6/2020,587376,2,92,92,0,92,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362035,11/6/2020,587377,2,92,92,0,92,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362036,11/6/2020,587378,3,69,138,0,138,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362041,11/6/2020,587383,2,69,69,0,69,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362072,11/6/2020,587414,2,21.89,21.89,0,21.89,Beauty & Grooming,31025,2020,11,466146,62,HI,96824,West,0
100362075,11/6/2020,587417,2,69,69,0,69,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362122,11/6/2020,587464,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362123,11/6/2020,587465,2,39.9,39.9,0,39.9,Health & Sports,31025,2020,11,466146,62,HI,96824,West,0
100362156,11/6/2020,587502,2,137.9,137.9,0,137.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362157,11/6/2020,587503,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100362252,11/6/2020,587606,3,54,108,0,108,Mobiles & Tablets,31025,2020,11,466146,62,HI,96824,West,0
100363630,11/9/2020,589784,2,278.9,278.9,0,278.9,Appliances,31025,2020,11,466146,62,HI,96824,West,0
100363647,11/9/2020,589811,2,49.9,49.9,0,49.9,Beauty & Grooming,31025,2020,11,466146,62,HI,96824,West,0
100363647,11/9/2020,589812,2,19.5,19.5,0,19.5,Beauty & Grooming,31025,2020,11,466146,62,HI,96824,West,0
100363647,11/9/2020,589813,2,21.89,21.89,0,21.89,Beauty & Grooming,31025,2020,11,466146,62,HI,96824,West,0
100363647,11/9/2020,589814,2,21.5,21.5,0,21.5,Beauty & Grooming,31025,2020,11,466146,62,HI,96824,West,0
100366210,11/12/2020,593417,2,285,285,0,285,Appliances,31025,2020,11,466146,62,HI,96824,West,0
100367266,11/13/2020,595011,2,69.9,69.9,0,69.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367266,11/13/2020,595012,2,74.9,74.9,0,74.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367274,11/13/2020,595024,2,34.9,34.9,0,34.9,Women's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367274,11/13/2020,595025,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367279,11/13/2020,595034,1,1349.9,0,0,0,Mobiles & Tablets,31025,2020,11,466146,62,HI,96824,West,7.407956145
100367628,11/14/2020,595646,2,320,320,0,320,Appliances,31025,2020,11,466146,62,HI,96824,West,0
100367656,11/14/2020,595685,2,69,69,0,69,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367656,11/14/2020,595687,2,68,68,0,68,Mobiles & Tablets,31025,2020,11,466146,62,HI,96824,West,0
100367738,11/14/2020,595791,3,69,138,0,138,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367740,11/14/2020,595793,2,69,69,0,69,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367752,11/14/2020,595809,2,69,69,0,69,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367771,11/14/2020,595828,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367779,11/14/2020,595836,2,137.9,137.9,0,137.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100367780,11/14/2020,595837,2,80.5,80.5,0,80.5,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100368097,11/15/2020,596417,2,320,320,0,320,Appliances,31025,2020,11,466146,62,HI,96824,West,0
100368558,11/17/2020,597323,2,64.9,64.9,0,64.9,Home & Living,31025,2020,11,466146,62,HI,96824,West,0
100368558,11/17/2020,597324,2,66.5,66.5,0,66.5,Health & Sports,31025,2020,11,466146,62,HI,96824,West,0
100368643,11/18/2020,597462,2,38.2,38.2,0,38.2,Health & Sports,31025,2020,11,466146,62,HI,96824,West,0
100368643,11/18/2020,597463,2,64.9,64.9,0,64.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100369660,11/20/2020,598692,2,300,300,0,300,Others,31025,2020,11,466146,62,HI,96824,West,0
100371162,11/21/2020,600498,2,49.9,49.9,0,49.9,Men's Fashion,31025,2020,11,466146,62,HI,96824,West,0
100371162,11/21/2020,600499,2,689,689,0,689,Appliances,31025,2020,11,466146,62,HI,96824,West,0
100371810,11/23/2020,601576,2,320,320,0,320,Appliances,31025,2020,11,466146,62,HI,96824,West,0
100372435,11/26/2020,602644,2,320,320,0,320,Appliances,31025,2020,11,466146,62,HI,96824,West,0
100373125,11/28/2020,603749,2,1314.4,1314.4,192.95361,1121.44639,Mobiles & Tablets,31025,2020,11,466146,62,HI,96824,West,14.67997642
100373125,11/28/2020,603750,2,48,48,7.04639,40.95361,Home & Living,31025,2020,11,466146,62,HI,96824,West,14.67997917
100373810,12/2/2020,604938,2,69.9,69.9,0,69.9,Men's Fashion,31025,2020,12,466146,62,HI,96824,West,0
100373810,12/2/2020,604940,2,38.2,38.2,0,38.2,Health & Sports,31025,2020,12,466146,62,HI,96824,West,0
100373836,12/2/2020,604991,2,28.3,28.3,0,28.3,Health & Sports,31025,2020,12,466146,62,HI,96824,West,0
100373836,12/2/2020,604992,3,27.4,54.8,0,54.8,Kids & Baby,31025,2020,12,466146,62,HI,96824,West,0
100373836,12/2/2020,604993,2,20.4,20.4,0,20.4,Kids & Baby,31025,2020,12,466146,62,HI,96824,West,0
100373843,12/2/2020,605005,2,60,60,0,60,Appliances,31025,2020,12,466146,62,HI,96824,West,0
100373843,12/2/2020,605006,2,25,25,0,25,Superstore,31025,2020,12,466146,62,HI,96824,West,0
100373843,12/2/2020,605007,3,25,50,0,50,Women's Fashion,31025,2020,12,466146,62,HI,96824,West,0
100374453,12/5/2020,606061,2,1597.9,1597.9,200,1397.9,Mobiles & Tablets,31025,2020,12,466146,62,HI,96824,West,12.51642781
100376221,12/11/2020,608812,2,156.8,156.8,16.806,139.994,Mobiles & Tablets,31025,2020,12,466146,62,HI,96824,West,10.71811224
100376221,12/11/2020,608813,2,29.8,29.8,3.194,26.606,Superstore,31025,2020,12,466146,62,HI,96824,West,10.71812081
100376479,12/12/2020,609212,2,34.9,34.9,0,34.9,Men's Fashion,31025,2020,12,466146,62,HI,96824,West,0
100376479,12/12/2020,609213,2,34.9,34.9,0,34.9,Men's Fashion,31025,2020,12,466146,62,HI,96824,West,0
100376479,12/12/2020,609214,2,49.9,49.9,0,49.9,Men's Fashion,31025,2020,12,466146,62,HI,96824,West,0
100377585,12/13/2020,610924,2,49.9,49.9,0,49.9,Men's Fashion,31025,2020,12,466146,62,HI,96824,West,0
100377585,12/13/2020,610925,2,36.3,36.3,0,36.3,Home & Living,31025,2020,12,466146,62,HI,96824,West,0
100377585,12/13/2020,610926,2,42.4,42.4,0,42.4,Mobiles & Tablets,31025,2020,12,466146,62,HI,96824,West,0
100378374,12/14/2020,612146,3,39.8,79.6,0,79.6,Health & Sports,31025,2020,12,466146,62,HI,96824,West,0
100378374,12/14/2020,612147,2,44.9,44.9,0,44.9,Men's Fashion,31025,2020,12,466146,62,HI,96824,West,0
100378417,12/14/2020,612243,3,49.9,99.8,0,99.8,Men's Fashion,31025,2020,12,466146,62,HI,96824,West,0
